source_id,source_type,source_path_or_url,audit_status,current_title,meta_description,chapter,content_kind,reuse_action,duplicate_group,split_recommendation,recommended_lesson_title,recommended_featured_image,tags,search_keywords,related_lessons,notes
https-www-childactor101-com-101-blog-understanding-talent-rep-commissions-in-the-entertainment-industry,blog_article,https://www.childactor101.com/101-blog/understanding-talent-rep-commissions-in-the-entertainment-industry,audited_from_live_site,Understanding Talent Rep Commissions In The Entertainment Industry,Existing Child Actor 101 source content that fits the Representation chapter and should be reviewed for classroom reuse around the topic: Understanding Talent Rep Commissions In The Entertainment Industry.,Representation,lesson_candidate,import_as_is_or_lightly_update,rep-contracts-and-commissions,Keep one canonical lesson and merge overlapping material from duplicate sources.,Understanding Talent Rep Commissions In The Entertainment Industry,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/64282216-305d-4c2f-9065-45d17a284e24/commissionblog.png,"representation, understanding, talent, rep, commissions, entertainment, industry","Understanding Talent Rep Commissions In The Entertainment Industry, Representation, representation, understanding, talent, rep, commissions, entertainment, industry","Talent Rep Contracts The Not So Glamorous Side Of Showbiz, Booking Out A Critical Practice For Child Actors In The Entertainment Industry, Breaking Up Is Hard To Do Navigating The Departure From Your Childs Agent Or Manager",Imported from the live Squarespace blog.
docs-level-up-module-01-md-voice-over-representation,internal_source_doc,docs/level-up/module-01.md,audited_from_repo_source,Voice Over Representation,Internal curriculum source material saved from LEVEL UP for future lesson extraction.,Representation,source_doc,divide_into_multiple_standalone_lessons,,Split by heading and by each single parent question answered in the source.,Voice Over Representation,/images/chapter-representation.jpg,"representation, voice, over","Voice Over Representation, Representation, representation, voice, over","Booking Out A Critical Practice For Child Actors In The Entertainment Industry, Breaking Up Is Hard To Do Navigating The Departure From Your Childs Agent Or Manager, Child Actor 101s Online Representation Open Call Your Childs Chance To Shine",Break into the smallest practical standalone lessons possible from source sections.
docs-level-up-module-06-md-what-a-manager-actually-does,internal_source_doc,docs/level-up/module-06.md,audited_from_repo_source,What a Manager Actually Does,Internal curriculum source material saved from LEVEL UP for future lesson extraction.,Representation,source_doc,divide_into_multiple_standalone_lessons,,Split by heading and by each single parent question answered in the source.,What a Manager Actually Does,/images/chapter-representation.jpg,"representation, manager, actually, does","What a Manager Actually Does, Representation, representation, manager, actually, does","Booking Out A Critical Practice For Child Actors In The Entertainment Industry, Breaking Up Is Hard To Do Navigating The Departure From Your Childs Agent Or Manager, Child Actor 101s Online Representation Open Call Your Childs Chance To Shine",Break into the smallest practical standalone lessons possible from source sections.
https-www-childactor101-com-101-blog-what-a-manager-really-does-and-doesnt-do-for-a-child-actor,blog_article,https://www.childactor101.com/101-blog/what-a-manager-really-does-and-doesnt-do-for-a-child-actor,audited_from_live_site,What A Manager Really Does And Doesnt Do For A Child Actor,Existing Child Actor 101 source content that fits the Representation chapter and should be reviewed for classroom reuse around the topic: What A Manager Really Does And Doesnt Do For A Child Actor.,Representation,lesson_candidate,import_as_is_or_lightly_update,manager-explainer,Keep one canonical lesson and merge overlapping material from duplicate sources.,What A Manager Really Does And Doesnt Do For A Child Actor,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/b4cf288f-bf94-4ad4-961d-c879cdead177/manage.jpg,"representation, manager, really, does, doesnt","What A Manager Really Does And Doesnt Do For A Child Actor, Representation, representation, manager, really, does, doesnt","Navigating Hollywood Do You Need A Talent Agent Or A Manager, The Multifaceted World Of A Talent Manager Juggling Dreams And Deadlines, Booking Out A Critical Practice For Child Actors In The Entertainment Industry",Imported from the live Squarespace blog.
docs-level-up-module-06-md-what-an-agent-actually-does,internal_source_doc,docs/level-up/module-06.md,audited_from_repo_source,What an Agent Actually Does,Internal curriculum source material saved from LEVEL UP for future lesson extraction.,Representation,source_doc,divide_into_multiple_standalone_lessons,,Split by heading and by each single parent question answered in the source.,What an Agent Actually Does,/images/chapter-representation.jpg,"representation, agent, actually, does","What an Agent Actually Does, Representation, representation, agent, actually, does","Booking Out A Critical Practice For Child Actors In The Entertainment Industry, Breaking Up Is Hard To Do Navigating The Departure From Your Childs Agent Or Manager, Child Actor 101s Online Representation Open Call Your Childs Chance To Shine",Break into the smallest practical standalone lessons possible from source sections.
https-www-childactor101-com-101-blog-a-rundown-on-child-labor-laws-in,blog_article,https://www.childactor101.com/101-blog/a-rundown-on-child-labor-laws-in,audited_from_live_site,A Rundown On Child Labor Laws In,Existing Child Actor 101 source content that fits the Safety & Ethics chapter and should be reviewed for classroom reuse around the topic: A Rundown On Child Labor Laws In.,Safety & Ethics,lesson_candidate,import_as_is_or_lightly_update,child-labor-and-protection,Keep one canonical lesson and merge overlapping material from duplicate sources.,A Rundown On Child Labor Laws In,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/af66743a-bedb-4681-9f52-7cecdf81d773/IMG_4107.png,"safety & ethics, rundown, labor, laws","A Rundown On Child Labor Laws In, Safety & Ethics, safety and ethics, rundown, labor, laws","The Scoop On Sb 764 Californias Child Content Creator Rights Act, What Is A Coogan Account And Do I Need One For My Child Actor, Your Ultimate Guide To Protecting Your Child Actor In California",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-bad-influence-big-questions-what-the-netflix-doc-and-new-laws-reveal-about-child-fame-in-2025,blog_article,https://www.childactor101.com/101-blog/bad-influence-big-questions-what-the-netflix-doc-and-new-laws-reveal-about-child-fame-in-2025,audited_from_live_site,Bad Influence Big Questions What The Netflix Doc And New Laws Reveal About Child Fame In 2025,Existing Child Actor 101 source content that fits the Safety & Ethics chapter and should be reviewed for classroom reuse around the topic: Bad Influence Big Questions What The Netflix Doc And New Laws Reveal About Child Fame In 2025.,Safety & Ethics,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,Bad Influence Big Questions What The Netflix Doc And New Laws Reveal About Child Fame In 2025,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/6ceb7449-481c-46db-85f9-0f1ac32ae1aa/IMG_1488.jpeg,"safety & ethics, bad, influence, big, questions, netflix, doc, new","Bad Influence Big Questions What The Netflix Doc And New Laws Reveal About Child Fame In 2025, Safety & Ethics, safety and ethics, bad, influence, big, questions, netflix, doc, new","A Rundown On Child Labor Laws In, Behind The Scenes At Nickelodeon A Tragic Look At The Dark Side Of Kids Tv, The New Hollywood Casting Scam Every Parent Needs To Know About",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-behind-the-scenes-at-nickelodeon-a-tragic-look-at-the-dark-side-of-kids-tv,blog_article,https://www.childactor101.com/101-blog/behind-the-scenes-at-nickelodeon-a-tragic-look-at-the-dark-side-of-kids-tv,audited_from_live_site,Behind The Scenes At Nickelodeon A Tragic Look At The Dark Side Of Kids Tv,Existing Child Actor 101 source content that fits the Safety & Ethics chapter and should be reviewed for classroom reuse around the topic: Behind The Scenes At Nickelodeon A Tragic Look At The Dark Side Of Kids Tv.,Safety & Ethics,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,Behind The Scenes At Nickelodeon A Tragic Look At The Dark Side Of Kids Tv,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/bbf4a69b-3568-4a2c-860b-ab93b6bb90b2/Quiet-on-Set_Key-Art.jpeg,"safety & ethics, behind, scenes, nickelodeon, tragic, look, dark, side","Behind The Scenes At Nickelodeon A Tragic Look At The Dark Side Of Kids Tv, Safety & Ethics, safety and ethics, behind, scenes, nickelodeon, tragic, look, dark, side","A Rundown On Child Labor Laws In, Bad Influence Big Questions What The Netflix Doc And New Laws Reveal About Child Fame In 2025, The New Hollywood Casting Scam Every Parent Needs To Know About",Imported from the live Squarespace blog.
docs-level-up-module-07-md-healthy-boundaries-in-the-industry,internal_source_doc,docs/level-up/module-07.md,audited_from_repo_source,Healthy Boundaries in the Industry,Internal curriculum source material saved from LEVEL UP for future lesson extraction.,Safety & Ethics,source_doc,divide_into_multiple_standalone_lessons,,Split by heading and by each single parent question answered in the source.,Healthy Boundaries in the Industry,/images/chapter-for-parents.jpg,"safety & ethics, healthy, boundaries, industry","Healthy Boundaries in the Industry, Safety & Ethics, safety and ethics, healthy, boundaries, industry","A Rundown On Child Labor Laws In, Bad Influence Big Questions What The Netflix Doc And New Laws Reveal About Child Fame In 2025, Behind The Scenes At Nickelodeon A Tragic Look At The Dark Side Of Kids Tv",Break into the smallest practical standalone lessons possible from source sections.
https-www-childactor101-com-101-blog-the-new-hollywood-casting-scam-every-parent-needs-to-know-about,blog_article,https://www.childactor101.com/101-blog/the-new-hollywood-casting-scam-every-parent-needs-to-know-about,audited_from_live_site,The New Hollywood Casting Scam Every Parent Needs To Know About,Existing Child Actor 101 source content that fits the Safety & Ethics chapter and should be reviewed for classroom reuse around the topic: The New Hollywood Casting Scam Every Parent Needs To Know About.,Safety & Ethics,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,The New Hollywood Casting Scam Every Parent Needs To Know About,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/65fe527d-81ed-4ced-b68e-8ecd484b2a58/castscam.png,"safety & ethics, new, hollywood, casting, scam, every, parent, needs","The New Hollywood Casting Scam Every Parent Needs To Know About, Safety & Ethics, safety and ethics, new, hollywood, casting, scam, every, parent, needs","A Rundown On Child Labor Laws In, Bad Influence Big Questions What The Netflix Doc And New Laws Reveal About Child Fame In 2025, Behind The Scenes At Nickelodeon A Tragic Look At The Dark Side Of Kids Tv",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-the-scoop-on-sb-764-californias-child-content-creator-rights-act,blog_article,https://www.childactor101.com/101-blog/the-scoop-on-sb-764-californias-child-content-creator-rights-act,audited_from_live_site,The Scoop On Sb 764 Californias Child Content Creator Rights Act,Existing Child Actor 101 source content that fits the Safety & Ethics chapter and should be reviewed for classroom reuse around the topic: The Scoop On Sb 764 Californias Child Content Creator Rights Act.,Safety & Ethics,lesson_candidate,import_with_update,child-labor-and-protection,Keep one canonical lesson and merge overlapping material from duplicate sources.,The Scoop On Sb 764 Californias Child Content Creator Rights Act,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/6e38eec8-7c51-477e-8168-1f88c60f2c97/sb764.png,"safety & ethics, scoop, 764, californias, content, creator, rights, act","The Scoop On Sb 764 Californias Child Content Creator Rights Act, Safety & Ethics, safety and ethics, scoop, 764, californias, content, creator, rights, act","A Rundown On Child Labor Laws In, What Is A Coogan Account And Do I Need One For My Child Actor, Your Ultimate Guide To Protecting Your Child Actor In California",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-tiktok-and-your-child-actor-a-guide-to-creativity-connection-and-safety,blog_article,https://www.childactor101.com/101-blog/tiktok-and-your-child-actor-a-guide-to-creativity-connection-and-safety,audited_from_live_site,Tiktok And Your Child Actor A Guide To Creativity Connection And Safety,Existing Child Actor 101 source content that fits the Safety & Ethics chapter and should be reviewed for classroom reuse around the topic: Tiktok And Your Child Actor A Guide To Creativity Connection And Safety.,Safety & Ethics,lesson_candidate,import_with_update,social-media-necessity-and-safety,Keep one canonical lesson and merge overlapping material from duplicate sources.,Tiktok And Your Child Actor A Guide To Creativity Connection And Safety,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/10794126-7854-4b69-82bd-68b74bf2c9c4/IMG_1261.jpeg,"safety & ethics, tiktok, creativity, connection, safety","Tiktok And Your Child Actor A Guide To Creativity Connection And Safety, Safety & Ethics, safety and ethics, tiktok, creativity, connection, safety","Redefining Influence How Child Actors Can Shine Authentically On Social Media, The Instagram Dilemma Why Child Actors Dont Need Social Media Accounts To Succeed, Social Media as Professional Presence",Imported from the live Squarespace blog.
docs-level-up-module-01-md-understanding-unions-vs-non-union-work,internal_source_doc,docs/level-up/module-01.md,audited_from_repo_source,Understanding Unions vs Non-Union Work,Internal curriculum source material saved from LEVEL UP for future lesson extraction.,Safety & Ethics,source_doc,divide_into_multiple_standalone_lessons,,Split by heading and by each single parent question answered in the source.,Understanding Unions vs Non-Union Work,/images/chapter-for-parents.jpg,"safety & ethics, understanding, unions, non, union, work","Understanding Unions vs Non-Union Work, Safety & Ethics, safety and ethics, understanding, unions, non, union, work","A Rundown On Child Labor Laws In, Bad Influence Big Questions What The Netflix Doc And New Laws Reveal About Child Fame In 2025, Behind The Scenes At Nickelodeon A Tragic Look At The Dark Side Of Kids Tv",Break into the smallest practical standalone lessons possible from source sections.
https-www-childactor101-com-101-blog-what-is-a-coogan-account-and-do-i-need-one-for-my-child-actor,blog_article,https://www.childactor101.com/101-blog/what-is-a-coogan-account-and-do-i-need-one-for-my-child-actor,audited_from_live_site,What Is A Coogan Account And Do I Need One For My Child Actor,Existing Child Actor 101 source content that fits the Safety & Ethics chapter and should be reviewed for classroom reuse around the topic: What Is A Coogan Account And Do I Need One For My Child Actor.,Safety & Ethics,lesson_candidate,import_as_is_or_lightly_update,child-labor-and-protection,Keep one canonical lesson and merge overlapping material from duplicate sources.,What Is A Coogan Account And Do I Need One For My Child Actor,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/1515db01-93b8-44f7-8df6-7fec5d33d497/coog.jpg,"safety & ethics, coogan, account, need, one","What Is A Coogan Account And Do I Need One For My Child Actor, Safety & Ethics, safety and ethics, coogan, account, need, one","A Rundown On Child Labor Laws In, The Scoop On Sb 764 Californias Child Content Creator Rights Act, Your Ultimate Guide To Protecting Your Child Actor In California",Imported from the live Squarespace blog.
docs-level-up-module-01-md-when-to-join-sag-aftra,internal_source_doc,docs/level-up/module-01.md,audited_from_repo_source,When To Join SAG-AFTRA,Internal curriculum source material saved from LEVEL UP for future lesson extraction.,Safety & Ethics,source_doc,divide_into_multiple_standalone_lessons,,Split by heading and by each single parent question answered in the source.,When To Join SAG-AFTRA,/images/chapter-for-parents.jpg,"safety & ethics, when, join, sag, aftra","When To Join SAG-AFTRA, Safety & Ethics, safety and ethics, when, join, sag, aftra","A Rundown On Child Labor Laws In, Bad Influence Big Questions What The Netflix Doc And New Laws Reveal About Child Fame In 2025, Behind The Scenes At Nickelodeon A Tragic Look At The Dark Side Of Kids Tv",Break into the smallest practical standalone lessons possible from source sections.
https-www-childactor101-com-101-blog-your-ultimate-guide-to-protecting-your-child-actor-in-california,blog_article,https://www.childactor101.com/101-blog/your-ultimate-guide-to-protecting-your-child-actor-in-california,audited_from_live_site,Your Ultimate Guide To Protecting Your Child Actor In California,Existing Child Actor 101 source content that fits the Safety & Ethics chapter and should be reviewed for classroom reuse around the topic: Your Ultimate Guide To Protecting Your Child Actor In California.,Safety & Ethics,lesson_candidate,import_with_update,child-labor-and-protection,Keep one canonical lesson and merge overlapping material from duplicate sources.,Your Ultimate Guide To Protecting Your Child Actor In California,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/96332b0b-2353-4140-91b2-938f9fa704d5/IMG_1158.jpeg,"safety & ethics, ultimate, protecting, california","Your Ultimate Guide To Protecting Your Child Actor In California, Safety & Ethics, safety and ethics, ultimate, protecting, california","A Rundown On Child Labor Laws In, The Scoop On Sb 764 Californias Child Content Creator Rights Act, What Is A Coogan Account And Do I Need One For My Child Actor",Imported from the live Squarespace blog.
pdf-7-tips-guide,pdf,https://www.childactor101.com/s/7tips.pdf,audited_from_live_link_title_pending_full_doc_review,7 Tips Guide,Linked PDF source discovered on https://www.childactor101.com/freeguides.,Start Here,guide_pdf,import_then_split_by_parent_question,,Split into small practical guides if the PDF covers multiple parent questions.,7 Tips Guide,/images/chapter-getting-started.jpg,"start here, tips","7 Tips Guide, Start Here, start here, tips","Background Acting The Pros And Cons For Young Performers, The 2025 Hollywood Slowdown What Child Actors Need To Know And How To Stay Ready, The Acting Industry In 2026 Whats Changed Amp What Hasnt",Needs full PDF read to finalize exact lesson splits and metadata.
https-www-childactor101-com-101-blog-background-acting-the-pros-and-cons-for-young-performers,blog_article,https://www.childactor101.com/101-blog/background-acting-the-pros-and-cons-for-young-performers,audited_from_live_site,Background Acting The Pros And Cons For Young Performers,Existing Child Actor 101 source content that fits the Start Here chapter and should be reviewed for classroom reuse around the topic: Background Acting The Pros And Cons For Young Performers.,Start Here,lesson_candidate,import_as_is_or_lightly_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,Background Acting The Pros And Cons For Young Performers,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/a400b368-0a78-46a7-97bd-7d99d7c7d2eb/IMG_1296.png,"start here, background, acting, pros, cons, performers","Background Acting The Pros And Cons For Young Performers, Start Here, start here, background, acting, pros, cons, performers","The 2025 Hollywood Slowdown What Child Actors Need To Know And How To Stay Ready, The Acting Industry In 2026 Whats Changed Amp What Hasnt, The Tv Role Hierarchy From Background To Series Regular",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-the-2025-hollywood-slowdown-what-child-actors-need-to-know-and-how-to-stay-ready,blog_article,https://www.childactor101.com/101-blog/the-2025-hollywood-slowdown-what-child-actors-need-to-know-and-how-to-stay-ready,audited_from_live_site,The 2025 Hollywood Slowdown What Child Actors Need To Know And How To Stay Ready,Existing Child Actor 101 source content that fits the Start Here chapter and should be reviewed for classroom reuse around the topic: The 2025 Hollywood Slowdown What Child Actors Need To Know And How To Stay Ready.,Start Here,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,The 2025 Hollywood Slowdown What Child Actors Need To Know And How To Stay Ready,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/89436f2b-5f5b-4c93-9163-911ec83cf48b/IMG_1356.png,"start here, 2025, hollywood, slowdown, need, know, stay, ready","The 2025 Hollywood Slowdown What Child Actors Need To Know And How To Stay Ready, Start Here, start here, 2025, hollywood, slowdown, need, know, stay, ready","Background Acting The Pros And Cons For Young Performers, The Acting Industry In 2026 Whats Changed Amp What Hasnt, The Tv Role Hierarchy From Background To Series Regular",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-the-acting-industry-in-2026-whats-changed-amp-what-hasnt,blog_article,https://www.childactor101.com/101-blog/the-acting-industry-in-2026-whats-changed-amp-what-hasnt,audited_from_live_site,The Acting Industry In 2026 Whats Changed Amp What Hasnt,Existing Child Actor 101 source content that fits the Start Here chapter and should be reviewed for classroom reuse around the topic: The Acting Industry In 2026 Whats Changed Amp What Hasnt.,Start Here,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,The Acting Industry In 2026 Whats Changed Amp What Hasnt,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/ecfcd829-76cd-41db-aa6c-5321667a3cf7/action-illustration-in-disney-pixar-cart_5U7TwbwGRai_94AFf36dWg_LFdpxbjBQLeu7rqjT9eKEA.jpeg,"start here, acting, industry, 2026, whats, changed, amp, hasnt","The Acting Industry In 2026 Whats Changed Amp What Hasnt, Start Here, start here, acting, industry, 2026, whats, changed, amp, hasnt","Background Acting The Pros And Cons For Young Performers, The 2025 Hollywood Slowdown What Child Actors Need To Know And How To Stay Ready, The Tv Role Hierarchy From Background To Series Regular",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-the-tv-role-hierarchy-from-background-to-series-regular,blog_article,https://www.childactor101.com/101-blog/the-tv-role-hierarchy-from-background-to-series-regular,audited_from_live_site,The Tv Role Hierarchy From Background To Series Regular,Existing Child Actor 101 source content that fits the Start Here chapter and should be reviewed for classroom reuse around the topic: The Tv Role Hierarchy From Background To Series Regular.,Start Here,lesson_candidate,import_as_is_or_lightly_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,The Tv Role Hierarchy From Background To Series Regular,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/bcbc25ab-3996-48d4-b87b-aa02235bf184/IMG_1340.jpeg,"start here, role, hierarchy, background, series, regular","The Tv Role Hierarchy From Background To Series Regular, Start Here, start here, role, hierarchy, background, series, regular","Background Acting The Pros And Cons For Young Performers, The 2025 Hollywood Slowdown What Child Actors Need To Know And How To Stay Ready, The Acting Industry In 2026 Whats Changed Amp What Hasnt",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-what-is-pilot-season-how-streaming-services-have-changed-the-game-and-what-it-means-for-your-child-actor,blog_article,https://www.childactor101.com/101-blog/what-is-pilot-season-how-streaming-services-have-changed-the-game-and-what-it-means-for-your-child-actor,audited_from_live_site,What Is Pilot Season How Streaming Services Have Changed The Game And What It Means For Your Child Actor,Existing Child Actor 101 source content that fits the Start Here chapter and should be reviewed for classroom reuse around the topic: What Is Pilot Season How Streaming Services Have Changed The Game And What It Means For Your Child Actor.,Start Here,lesson_candidate,import_as_is_or_lightly_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,What Is Pilot Season How Streaming Services Have Changed The Game And What It Means For Your Child Actor,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/af78f026-8e31-4529-a142-12e24fb4a418/2F800406-85DB-4AEB-A0D5-1397AD3A3CF0.jpeg,"start here, pilot, season, streaming, services, have, changed, game","What Is Pilot Season How Streaming Services Have Changed The Game And What It Means For Your Child Actor, Start Here, start here, pilot, season, streaming, services, have, changed, game","Background Acting The Pros And Cons For Young Performers, The 2025 Hollywood Slowdown What Child Actors Need To Know And How To Stay Ready, The Acting Industry In 2026 Whats Changed Amp What Hasnt",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-what-it-takes,blog_article,https://www.childactor101.com/101-blog/what-it-takes,audited_from_live_site,What It Takes To Be a Successful Child Actor,Existing Child Actor 101 source content that fits the Start Here chapter and should be reviewed for classroom reuse around the topic: What It Takes To Be a Successful Child Actor.,Start Here,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,What It Takes To Be a Successful Child Actor,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/4e952ac8-4117-4855-9089-8d9ee320f875/FD71A29D-B56E-49AF-81D3-A218029CFA2B.jpeg,"start here, takes, successful","What It Takes To Be a Successful Child Actor, Start Here, start here, takes, successful","Background Acting The Pros And Cons For Young Performers, The 2025 Hollywood Slowdown What Child Actors Need To Know And How To Stay Ready, The Acting Industry In 2026 Whats Changed Amp What Hasnt",Imported from the live Squarespace blog.
docs-level-up-module-01-md-what-it-takes-to-be-a-successful-child-actor,internal_source_doc,docs/level-up/module-01.md,audited_from_repo_source,What It Takes To Be A Successful Child Actor,Internal curriculum source material saved from LEVEL UP for future lesson extraction.,Start Here,source_doc,divide_into_multiple_standalone_lessons,,Split by heading and by each single parent question answered in the source.,What It Takes To Be A Successful Child Actor,/images/chapter-getting-started.jpg,"start here, takes, successful","What It Takes To Be A Successful Child Actor, Start Here, start here, takes, successful","Background Acting The Pros And Cons For Young Performers, The 2025 Hollywood Slowdown What Child Actors Need To Know And How To Stay Ready, The Acting Industry In 2026 Whats Changed Amp What Hasnt",Break into the smallest practical standalone lessons possible from source sections.
https-www-childactor101-com-101-blog-when-should-my-child-start-acting-training-a-parents-guide-to-the-right-age,blog_article,https://www.childactor101.com/101-blog/when-should-my-child-start-acting-training-a-parents-guide-to-the-right-age,audited_from_live_site,When Should My Child Start Acting Training A Parents Guide To The Right Age,Existing Child Actor 101 source content that fits the Start Here chapter and should be reviewed for classroom reuse around the topic: When Should My Child Start Acting Training A Parents Guide To The Right Age.,Start Here,lesson_candidate,import_as_is_or_lightly_update,training-importance,Keep one canonical lesson and merge overlapping material from duplicate sources.,When Should My Child Start Acting Training A Parents Guide To The Right Age,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/49154d08-d2f5-45a7-8cf0-2057a1c09d92/IMG_1367.png,"start here, when, should, start, acting, training, parents, right","When Should My Child Start Acting Training A Parents Guide To The Right Age, Start Here, start here, when, should, start, acting, training, parents, right","Elevating Talent My Approach To Consistent Acting Coaching, Olympic Level Training For Aspiring Young Actors Why Consistency Is Key, The Harsh Truth If Youre Not Taking Training Seriously Your Kid Is Just A Hobbyist",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-acting-with-heart-how-empathy-builds-unforgettable-performances,blog_article,https://www.childactor101.com/101-blog/acting-with-heart-how-empathy-builds-unforgettable-performances,audited_from_live_site,Acting With Heart How Empathy Builds Unforgettable Performances,Existing Child Actor 101 source content that fits the Technique & Performance chapter and should be reviewed for classroom reuse around the topic: Acting With Heart How Empathy Builds Unforgettable Performances.,Technique & Performance,lesson_candidate,import_with_update,charisma-and-memorability,Keep one canonical lesson and merge overlapping material from duplicate sources.,Acting With Heart How Empathy Builds Unforgettable Performances,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/15722d2d-d3eb-4880-99ed-670ef3586b49/IMG_0937.png,"technique & performance, acting, with, heart, empathy, builds, unforgettable, performances","Acting With Heart How Empathy Builds Unforgettable Performances, Technique & Performance, technique and performance, acting, with, heart, empathy, builds, unforgettable, performances","Charisma, Learning To Own Yourself How Charisma Counts Helps Actors Shine, The Art Of Being Unforgettable Why Young Actors Should Ditch The Vanilla And Go Full Rocky Road",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-beats,blog_article,https://www.childactor101.com/101-blog/Beats,audited_from_live_site,Beats,Existing Child Actor 101 source content that fits the Technique & Performance chapter and should be reviewed for classroom reuse around the topic: Beats.,Technique & Performance,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,Beats,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/1679807579413-UQN65KPGPV15BH8WI3FL/IMG_0694.jpeg,"technique & performance, beats","Beats, Technique & Performance, technique and performance, beats","Acting With Heart How Empathy Builds Unforgettable Performances, Charisma, Kid Actors Learn The Mission Of The Scene",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-charisma,blog_article,https://www.childactor101.com/101-blog/charisma,audited_from_live_site,Charisma,Existing Child Actor 101 source content that fits the Technique & Performance chapter and should be reviewed for classroom reuse around the topic: Charisma.,Technique & Performance,lesson_candidate,import_with_update,charisma-and-memorability,Keep one canonical lesson and merge overlapping material from duplicate sources.,Charisma,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/e997df5a-1da4-4bda-bd3d-a5b618fc4aa0/FB2114C6-3460-4D4D-A06B-2FC8B1BF7617.png,"technique & performance, charisma","Charisma, Technique & Performance, technique and performance, charisma","Acting With Heart How Empathy Builds Unforgettable Performances, Learning To Own Yourself How Charisma Counts Helps Actors Shine, The Art Of Being Unforgettable Why Young Actors Should Ditch The Vanilla And Go Full Rocky Road",Imported from the live Squarespace blog.
pdf-content-memorization-guide,pdf,https://www.childactor101.com/s/Content-Memorization.pdf,audited_from_live_link_title_pending_full_doc_review,Content Memorization Guide,Linked PDF source discovered on https://www.childactor101.com/freeguides.,Technique & Performance,guide_pdf,import_then_split_by_parent_question,,Split into small practical guides if the PDF covers multiple parent questions.,Content Memorization Guide,/images/chapter-technique.jpg,"technique & performance, content, memorization","Content Memorization Guide, Technique & Performance, technique and performance, content, memorization","Acting With Heart How Empathy Builds Unforgettable Performances, Beats, Charisma",Needs full PDF read to finalize exact lesson splits and metadata.
